date,equity_pc_ratio,total_pc_ratio,index_pc_ratio,etp_pc_ratio,vix_pc_ratio,spx_pc_ratio,oex_pc_ratio,mrut_pc_ratio,mxea_pc_ratio,mxef_pc_ratio,mxacw_pc_ratio,mxwld_pc_ratio,mxusa_pc_ratio,cbtx_pc_ratio,mbtx_pc_ratio,speqx_pc_ratio,speqw_pc_ratio,mgtn_pc_ratio,mgtnw_pc_ratio,equity_call,equity_put,equity_total,equity_oi_call,equity_oi_put,equity_oi_total,total_call,total_put,total_total,total_oi_call,total_oi_put,total_oi_total,index_call,index_put,index_total,index_oi_call,index_oi_put,index_oi_total,etp_call,etp_put,etp_total,etp_oi_call,etp_oi_put,etp_oi_total,vix_call,vix_put,vix_total,vix_oi_call,vix_oi_put,vix_oi_total,spx_call,spx_put,spx_total,spx_oi_call,spx_oi_put,spx_oi_total,source
2020-02-05,0.51,0.94,1.23,1.77,0.42,1.56,2.45,0.00,0.00,0.55,0.00,0.00,0.00,,,,,,,1599026,808829,2407855,84583235,71736073,156319308,3008422,2829725,5838147,132823893,137434800,270258693,877947,1080811,1958758,12414029,14888400,27302429,531449,940085,1471534,35826629,50810327,86636956,250491,105098,355589,4993377,2094993,7088370,545825,853138,1398963,4770580,11233399,16003979,daily_api
2020-02-06,0.47,0.71,0.93,1.07,0.53,1.52,1.07,0.00,15.00,1.29,0.00,0.00,0.00,,,,,,,1600245,755509,2355754,86931923,73341676,160273599,3017865,2138322,5156187,136049938,140087400,276137338,986804,921585,1908389,12479297,14938638,27417935,430816,461228,892044,36638718,51807086,88445804,365413,193876,559289,4934425,2085759,7020184,462625,701475,1164100,4795333,11242845,16038178,daily_api
2020-02-07,0.56,0.95,1.34,1.60,0.54,1.94,1.70,0.00,1.10,1.02,0.00,0.00,0.00,,,,,,,1515811,847311,2363122,88669821,74886599,163556420,2737318,2604429,5341747,138938010,143330005,282268015,773856,1039678,1813534,12895442,15325339,28220781,447651,717440,1165091,37372747,53118067,90490814,138138,74173,212311,5089524,2149365,7238889,476512,925431,1401943,4959499,11550298,16509797,daily_api
2020-02-10,0.46,0.84,1.36,1.25,0.55,1.83,1.61,0.00,1.00,1.65,0.00,0.00,0.00,,,,,,,1414307,656586,2070893,86169418,72961997,159131415,2504831,2094032,4598863,135355779,140090032,275445811,647511,882228,1529739,12922763,15102648,28025411,443013,555218,998231,36263598,52025387,88288985,149164,82128,231292,5146478,2142861,7289339,425367,776397,1201764,4888840,11397674,16286514,daily_api
2020-02-11,0.45,0.72,0.93,0.95,0.69,1.38,2.16,0.00,1.50,6.00,0.00,0.00,0.00,,,,,,,1417842,641153,2058995,88710305,74722630,163432935,3217512,2322892,5540404,138716520,142634867,281351387,1134217,1050120,2184337,12956172,15216430,28172602,665453,631619,1297072,37050043,52695807,89745850,186062,128046,314108,5195567,2161012,7356579,611280,841715,1452995,4930123,11485912,16416035,daily_api
2020-02-12,0.48,0.70,1.02,0.74,0.23,1.76,5.74,0.00,0.27,0.04,0.00,0.00,0.00,,,,,,,1556161,743929,2300090,90951483,76365545,167317028,3236890,2272198,5509088,142594125,145711313,288305438,993815,1016688,2010503,13389746,15640224,29029970,686914,511581,1198495,38252896,53705544,91958440,404800,94165,498965,5259452,2185132,7444584,495590,870500,1366090,5110561,11834850,16945411,daily_api
2020-02-13,0.55,0.80,1.15,0.95,0.39,1.88,3.19,0.00,0.00,2.51,0.00,0.00,0.00,,,,,,,1377718,751487,2129205,93256070,78027600,171283670,2645172,2116312,4761484,145934726,148649148,294583874,790535,911485,1702020,13627863,15781291,29409154,476919,453340,930259,39050793,54840257,93891050,275139,107461,382600,5407425,2197489,7604914,406823,765845,1172668,5155951,11940991,17096942,daily_api
2020-02-14,0.58,0.83,1.10,1.14,0.42,1.67,0.68,0.00,1.03,1.01,0.00,0.00,0.00,,,,,,,1471438,850778,2322216,95010528,79515567,174526095,2808718,2333789,5142507,148845108,151659391,300504499,944348,1036691,1981039,13926375,16215420,30141795,392932,446320,839252,39908205,55928404,95836609,213660,89770,303430,5493412,2231200,7724612,495610,825843,1321453,5268153,12321296,17589449,daily_api
2020-02-18,0.51,0.78,1.06,0.84,0.48,1.79,0.61,0.00,1.11,0.09,0.00,0.00,0.00,,,,,,,1475253,751922,2227175,92354472,77726186,170080658,3334848,2604381,5939229,145050531,148335219,293385750,1284550,1367015,2651565,13943213,15925257,29868470,575045,485444,1060489,38752846,54683776,93436622,604772,291430,896202,5568188,2236382,7804570,581470,1041710,1623180,5256569,12075903,17332472,daily_api
2020-02-19,0.45,0.81,1.35,0.92,0.33,2.04,0.50,0.00,284.00,310.00,0.00,0.00,0.00,,,,,,,1596564,717581,2314145,94526437,79377208,173903645,3025910,2456517,5482427,148423325,151041839,299465164,980804,1327938,2308742,14425790,16214829,30640619,448542,410998,859540,39471098,55449802,94920900,325031,107527,432558,5915170,2288879,8204049,542013,1106529,1648542,5316453,12280030,17596483,daily_api
2020-02-20,0.51,0.84,1.22,1.11,0.49,1.82,1.00,0.00,1401.00,539.00,0.00,0.00,0.00,,,,,,,1664769,856246,2521015,96681271,80881654,177562925,3276778,2762421,6039199,149555314,152570146,302125460,1027854,1258517,2286371,12792980,15497651,28290631,584155,647658,1231813,40081063,56190841,96271904,354004,171911,525915,4033920,1184220,5218140,576233,1048195,1624428,5390378,12605567,17995945,daily_api
2020-02-21,0.73,1.15,1.60,1.45,0.85,2.08,0.62,0.00,1.02,0.90,0.00,0.00,0.00,,,,,,,1485491,1077518,2563009,98853205,82506588,181359793,3117703,3582465,6700168,153138533,156164947,309303480,926716,1478910,2405626,13260517,16018442,29278959,705496,1026037,1731533,41024811,57639917,98664728,283042,240178,523220,4283769,1274913,5558682,576095,1199543,1775638,5599341,13014006,18613347,daily_api
2020-02-24,0.70,1.09,1.18,1.47,0.44,2.15,1.91,0.00,75.00,0.24,0.00,0.00,0.00,,,,,,,1383684,962722,2346406,80858713,68220920,149079633,4420289,4830164,9250453,127193951,130430726,257624677,2061115,2433079,4494194,12626824,14445684,27072508,975490,1434363,2409853,33708414,47764122,81472536,1071553,476434,1547987,4409339,1356007,5765346,874102,1880730,2754832,4951545,11509950,16461495,daily_api
2020-02-25,0.80,1.31,1.30,1.99,0.55,2.38,1.05,0.00,2.72,1.20,0.00,0.00,0.00,,,,,,,1267824,1015406,2283230,83717403,70687530,154404933,4059385,5311204,9370589,132478000,135641654,268119654,1817527,2357259,4174786,13162369,15062515,28224884,974034,1938539,2912573,35598228,49891609,85489837,1000508,546372,1546880,4758526,1610517,6369043,701792,1673339,2375131,5069925,11864322,16934247,daily_api
2020-02-26,0.65,1.23,1.49,1.75,0.74,2.05,1.51,0.00,273.00,6.91,0.00,0.00,0.00,,,,,,,1233708,800233,2033941,86189525,73036194,159225719,3307484,4058825,7366309,137807796,141391586,279199382,1436324,2139992,3576316,13780331,15793565,29573896,637452,1118600,1756052,37837940,52561827,90399767,505199,374881,880080,5022866,1842396,6865262,830959,1703702,2534661,5325698,12329310,17655008,daily_api
2020-02-27,0.86,1.31,1.59,1.48,0.72,2.35,0.78,0.00,7.35,0.93,0.00,0.00,0.00,,,,,,,1436103,1240337,2676440,88537769,74983079,163520848,4082621,5332358,9414979,141497903,144711649,286209552,1660485,2635266,4295751,13995564,16063306,30058870,986033,1456755,2442788,38964570,53665264,92629834,760944,548603,1309547,5071096,2010317,7081413,845017,1981623,2826640,5468614,12418060,17886674,daily_api
2020-02-28,0.85,1.27,1.51,1.33,0.65,2.19,1.02,0.00,1.65,1.57,0.00,0.00,0.00,,,,,,,1304042,1112870,2416912,90913383,77240005,168153388,4421620,5630270,10051890,146801201,150400303,297201504,2070341,3128985,5199326,14528752,16888177,31416929,1047237,1388415,2435652,41359066,56272121,97631187,903120,582655,1485775,5230989,2355434,7586423,1126910,2466505,3593415,5820847,12861358,18682205,daily_api
2020-03-02,0.76,1.29,1.70,1.32,2.49,1.54,1.00,0.00,472.00,1.44,0.00,0.00,0.00,,,,,,,1062043,806588,1868631,87809848,76201630,164011478,3041390,3911421,6952811,143062080,149120850,292182930,1305934,2216417,3522351,14452890,16830265,31283155,673413,888416,1561829,40799342,56088955,96888297,317295,790808,1108103,5337452,2707709,8045161,899149,1383432,2282581,5850894,12607593,18458487,daily_api
2020-03-03,0.73,0.80,0.71,1.12,0.39,1.29,1.11,0.00,19.00,0.01,0.00,0.00,0.00,,,,,,,1038088,752878,1790966,90283135,78147499,168430634,3776836,3018461,6795297,146757838,152957601,299715439,1982720,1415457,3398177,14607315,17505256,32112571,756028,850126,1606154,41867388,57304846,99172234,1230480,480843,1711323,5363676,3282035,8645711,689521,886260,1575781,5943545,12694141,18637686,daily_api
2020-03-04,0.64,1.25,1.17,2.60,0.75,1.33,2.38,0.00,146.00,0.05,0.00,0.00,0.00,,,,,,,1047554,666483,1714037,92224391,79860946,172085337,2899504,3638704,6538208,150785621,157041465,307827086,1291391,1513082,2804473,15178468,18046001,33224469,560559,1459139,2019698,43382762,59134518,102517280,362804,270544,633348,5678552,3573691,9252243,891837,1182127,2073964,6109887,12932349,19042236,daily_api
2020-03-05,0.78,0.88,0.83,1.10,0.39,1.90,1.61,0.00,53.50,45.45,0.00,0.00,0.00,,,,,,,1056610,824483,1881093,94277825,81263635,175541460,3608907,3159294,6768201,153608651,159723536,313332187,1794426,1497973,3292399,15174843,18133090,33307933,757871,836838,1594709,44155983,60326811,104482794,1235375,479239,1714614,5628298,3686397,9314695,520968,988887,1509855,6217571,12910412,19127983,daily_api
2020-03-06,0.89,1.18,1.40,1.10,0.88,2.29,0.62,0.00,1.31,0.72,0.00,0.00,0.00,,,,,,,1231604,1090743,2322347,96269331,83165871,179435202,4373771,5158320,9532091,157376850,164239757,321616607,2027939,2838431,4866370,15853255,18771044,34624299,1114228,1229146,2343374,45254264,62302842,107557106,1240897,1089532,2330429,6079613,3991685,10071298,736324,1688899,2425223,6423492,13229963,19653455,daily_api
2020-03-09,1.12,1.83,2.30,1.79,2.31,2.33,1.83,0.00,261.00,29.00,0.00,0.00,0.00,,,,,,,898490,1005004,1903494,93730538,81709629,175440167,2977650,5446851,8424501,154135969,162314716,316450685,1416066,3257711,4673777,15977626,19483426,35461052,663094,1184136,1847230,44427805,61121661,105549466,684814,1579958,2264772,6242029,4789568,11031597,703637,1636623,2340260,6433561,13161691,19595252,daily_api
2020-03-10,0.75,1.19,1.60,1.05,1.16,1.90,1.89,0.00,392.00,328.00,0.00,0.00,0.00,,,,,,,1005506,751210,1756716,95683868,82627711,178311579,3088424,3670541,6758965,157607827,165401042,323008869,1336749,2137712,3474461,16103420,20844640,36948060,746169,781619,1527788,45820539,61928691,107749230,591942,685924,1277866,6323141,6046776,12369917,715624,1359412,2075036,6577272,13261703,19838975,daily_api
2020-03-11,1.02,1.36,1.59,1.23,1.10,2.27,0.92,0.00,298.00,254.00,0.00,0.00,0.00,,,,,,,797129,816566,1613695,97648780,83940287,181589067,3133495,4253234,7386729,161523029,169110067,330633096,1556703,2474253,4030956,16514180,21573678,38087858,779663,962415,1742078,47360069,63596102,110956171,857428,940077,1797505,6420762,6399031,12819793,663599,1503612,2167211,6871265,13587794,20459059,daily_api
2020-03-12,1.28,1.46,1.41,1.79,1.17,1.56,1.39,0.00,54.33,2.08,0.00,0.00,0.00,,,,,,,966674,1241546,2208220,99571788,85384285,184956073,3781589,5506916,9288505,164924313,172801599,337725912,2005309,2820199,4825508,16871014,22188241,39059255,809606,1445171,2254777,48481511,65229073,113710584,788139,924061,1712200,6711351,7042289,13753640,1185912,1852247,3038159,6989645,13553647,20543292,daily_api
2020-03-13,1.00,1.27,1.36,1.40,1.04,1.58,1.59,0.00,1.27,1.39,0.00,0.00,0.00,,,,,,,1037556,1041279,2078835,100930693,85433551,186364244,4086565,5209749,9296314,169396383,174648973,344045356,2275737,3088441,5364178,17593002,23163924,40756926,773272,1080029,1853301,50872688,66051498,116924186,1006291,1048878,2055169,6667633,7679387,14347020,1244052,1965397,3209449,7736213,13892506,21628719,daily_api
2020-03-16,1.10,1.28,1.25,1.53,0.82,1.75,3.03,0.00,43.00,1.00,0.00,0.00,0.00,,,,,,,734341,806342,1540683,98292572,83951068,182243640,2933865,3751361,6685226,165897377,173037976,338935353,1512414,1891033,3403447,17807345,23385307,41192652,687110,1053986,1741096,49797460,65701601,115499061,747254,610014,1357268,6951861,8228581,15180442,692681,1210007,1902688,7803275,13551284,21354559,daily_api
2020-03-17,0.86,1.01,0.99,1.35,0.35,2.03,4.38,0.00,0.61,355.00,0.00,0.00,0.00,,,,,,,900593,778287,1678880,99794045,84197591,183991636,3332360,3381433,6713793,168541917,173947948,342489865,1882348,1863860,3746208,17781142,23579974,41361116,549419,739286,1288705,50966730,66170383,117137113,1144433,405034,1549467,6856439,8464819,15321258,645754,1308494,1954248,7981057,13515131,21496188,daily_api
2020-03-18,0.98,1.33,1.58,1.30,0.70,2.48,3.08,0.00,279.00,729.00,0.00,0.00,0.00,,,,,,,917376,902924,1820300,101476322,84719980,186196302,3087377,4120286,7207663,171956579,176251176,348207755,1418009,2238907,3656916,18103023,24253434,42356457,751992,978455,1730447,52377234,67277762,119654996,606339,424092,1030431,6802383,8647895,15450278,723309,1790763,2514072,8264442,13878261,22142703,daily_api
2020-03-19,0.88,1.12,1.33,1.08,1.37,1.30,0.89,0.00,36.00,64.00,0.00,0.00,0.00,,,,,,,928072,814375,1742447,103258480,84651544,187910024,2729926,3045043,5774969,172673641,173341523,346015164,1107992,1479081,2587073,15786182,20759282,36545464,693862,751587,1445449,53628979,67930697,121559676,266047,363987,630034,4414975,4731208,9146183,789256,1022997,1812253,8438269,14302828,22741097,daily_api
2020-03-20,0.83,1.23,1.47,1.42,1.61,1.42,0.20,0.00,1.57,1.27,0.00,0.00,0.00,,,,,,,1028707,856564,1885271,104490936,85063384,189554320,2820379,3460418,6280797,175892376,175427080,351319456,1096562,1614114,2710676,16124954,21307552,37432506,695110,989740,1684850,55276486,69056144,124332630,335761,541477,877238,4347822,4988923,9336745,717017,1015879,1732896,8803926,14536571,23340497,daily_api
2020-03-23,0.62,1.09,1.66,1.07,2.67,1.36,1.21,0.00,312.00,89.00,0.00,0.00,0.00,,,,,,,1091812,679685,1771497,78571562,68807228,147378790,2799891,3038055,5837946,132250888,140389931,272640819,898291,1494718,2393009,13205530,17697235,30902765,809788,863652,1673440,40473796,53885468,94359264,207984,556188,764172,4561245,5332734,9893979,674243,919711,1593954,6093529,10916042,17009571,daily_api
2020-03-24,0.63,0.88,1.07,1.02,1.00,1.16,1.09,0.00,27.00,27.00,0.00,0.00,0.00,,,,,,,1227810,767509,1995319,80789172,69583382,150372554,3194702,2824119,6018821,135721827,141877204,277599031,1167112,1243877,2410989,13128949,17665444,30794393,799780,812733,1612513,41803706,54628378,96432084,403745,403771,807516,4453890,5436534,9890424,703975,818495,1522470,6171940,10722523,16894463,daily_api
2020-03-25,0.65,0.95,1.06,1.25,0.91,1.11,0.80,0.00,2.41,4.00,0.00,0.00,0.00,,,,,,,1196895,779632,1976527,82913210,71067652,153980862,3102706,2949215,6051921,140000006,145318846,285318852,1117014,1185937,2302951,13732639,17907199,31639838,788797,983646,1772443,43354157,56343995,99698152,269507,244995,514502,4703059,5453698,10156757,823052,917003,1740055,6479585,10939903,17419488,daily_api
2020-03-26,0.58,0.97,1.32,1.31,0.96,1.44,0.62,0.00,2.64,0.24,0.00,0.00,0.00,,,,,,,1296905,757741,2054646,84785940,72444919,157230859,2780604,2703289,5483893,142833316,147420124,290253440,774969,1019424,1794393,13703314,17731899,31435213,708730,926124,1634854,44344062,57243306,101587368,181481,174626,356107,4663113,5282179,9945292,571842,821537,1393379,6570411,10941091,17511502,daily_api
2020-03-27,0.70,1.07,1.36,1.29,1.20,1.43,0.99,0.00,1.02,0.99,0.00,0.00,0.00,,,,,,,1069782,747664,1817446,86897112,73831189,160728301,2594627,2771738,5366365,146408216,151079258,297487474,847905,1149836,1997741,13973287,18076519,32049806,676940,874238,1551178,45537817,59171550,104709367,228898,275665,504563,4764480,5353214,10117694,588210,840682,1428892,6719631,11201552,17921183,daily_api
2020-03-30,0.68,1.07,1.35,1.21,2.16,1.38,2.17,0.00,265.00,4.00,0.00,0.00,0.00,,,,,,,772439,522484,1294923,84500315,71672007,156172322,2219519,2383060,4602579,141818513,145524429,287342942,787513,1061097,1848610,13701011,17837770,31538781,659567,799479,1459046,43617187,56014652,99631839,133961,289644,423605,4851534,5434181,10285715,550626,759897,1310523,6506247,10885664,17391911,daily_api
2020-03-31,0.70,1.14,1.32,1.35,1.30,1.38,2.05,0.00,179.00,377.00,0.00,0.00,0.00,,,,,,,707604,495840,1203444,86417240,72988597,159405837,2324304,2647356,4971660,146194312,149510156,295704468,950484,1251282,2201766,13843372,17913195,31756567,666216,900234,1566450,45933700,58608364,104542064,241056,313467,554523,4912275,5453578,10365853,653629,903880,1557509,6582121,10937408,17519529,daily_api
2020-04-01,0.86,1.19,1.49,1.31,1.14,1.63,2.67,0.00,3.75,2.00,0.00,0.00,0.00,,,,,,,882471,755713,1638184,88026690,74062257,162088947,2273980,2707125,4981105,146097763,149911188,296008951,717086,1071111,1788197,13475802,17617197,31092999,674423,880301,1554724,44595271,58231734,102827005,142635,162139,304774,5025189,5495527,10520716,532229,867523,1399752,6185105,10647466,16832571,daily_api
2020-04-02,0.82,1.21,1.57,1.51,1.62,1.57,0.71,0.00,5.00,275.00,0.00,0.00,0.00,,,,,,,921286,755597,1676883,89385920,74942264,164328184,2016964,2440960,4457924,148457204,151018328,299475532,545779,854776,1400555,13570067,17354905,30924972,549899,830587,1380486,45501217,58721159,104222376,87909,142387,230296,5062985,5145985,10208970,436346,687057,1123403,6280521,10707271,16987792,daily_api
2020-04-03,0.83,1.08,1.39,1.13,0.66,1.72,1.42,0.00,1.02,1.03,0.00,0.00,0.00,,,,,,,1046280,868724,1915004,91297112,76204057,167501169,2570971,2787754,5358725,151441561,154441948,305883509,743382,1035427,1778809,13799538,17677481,31477019,781309,883603,1664912,46344911,60560410,106905321,211314,139786,351100,5094173,5204667,10298840,500829,861215,1362044,6441545,10940185,17381730,daily_api
2020-04-06,0.69,0.97,1.23,1.07,1.14,1.27,1.87,0.00,10.00,0.50,0.00,0.00,0.00,,,,,,,1119161,768436,1887597,89270288,74723766,163994054,2839558,2752265,5591823,148576107,151995733,300571840,901633,1107231,2008864,13766416,17669575,31435991,818764,876598,1695362,45539403,59602392,105141795,250625,285848,536473,5185283,5256961,10442244,626512,795129,1421641,6417562,10873696,17291258,daily_api
2020-04-07,0.65,0.95,1.22,1.16,1.67,1.12,1.24,0.00,364.00,301.00,0.00,0.00,0.00,,,,,,,1262948,826899,2089847,91467321,76077080,167544401,2863150,2729147,5592297,152170497,154518922,306689419,783671,953194,1736865,13978221,17864509,31842730,816531,949054,1765585,46724955,60577333,107302288,142751,238019,380770,5300133,5376844,10676977,621743,693360,1315103,6560697,10932864,17493561,daily_api
2020-04-08,0.65,1.00,1.31,1.16,1.11,1.39,1.43,0.00,27.00,0.18,0.00,0.00,0.00,,,,,,,974237,631901,1606138,93199645,77587670,170787315,2413012,2405331,4818343,155221761,157725165,312946926,714891,934815,1649706,14124283,18039802,32164085,723884,838615,1562499,47897833,62097693,109995526,153906,171326,325232,5336823,5420418,10757241,529037,733311,1262348,6660936,11055141,17716077,daily_api
2020-04-09,0.65,0.98,1.19,1.22,0.81,1.27,2.51,0.00,1.04,1.03,0.00,0.00,0.00,,,,,,,1318236,861742,2179978,94855468,79101662,173957130,3242059,3181499,6423558,157580743,160211097,317791840,898088,1073173,1971261,14074215,17930794,32005009,1025735,1246584,2272319,48651060,63178641,111829701,242661,196412,439073,5265124,5253428,10518552,624603,794369,1418972,6727906,11092060,17819966,daily_api
2020-04-13,0.65,0.91,1.19,1.02,0.95,1.30,1.65,0.00,272.00,531.00,0.00,0.00,0.00,,,,,,,940295,613874,1554169,93503613,77987721,171491334,2222994,2031334,4254328,156224215,159218874,315443089,627737,748220,1375957,14111838,17998181,32110019,654962,669240,1324202,48608764,63232972,111841736,161486,153345,314831,5357946,5292699,10650645,437595,569535,1007130,6716837,11093560,17810397,daily_api
2020-04-14,0.58,0.99,1.48,1.15,1.79,1.31,1.04,0.00,1.10,603.00,0.00,0.00,0.00,,,,,,,1241366,722779,1964145,95522697,79199244,174721941,2765161,2740867,5506028,159449983,161012864,320462847,803569,1188862,1992431,14184481,18059235,32243716,720226,829226,1549452,49742805,63754385,113497190,232660,416094,648754,5381853,5310864,10692717,536190,699984,1236174,6793796,11123561,17917357,daily_api
2020-04-15,0.70,0.99,1.13,1.38,0.45,1.53,3.78,0.00,307.00,4.00,0.00,0.00,0.00,,,,,,,1152538,808379,1960917,96716100,80634125,177350225,2576475,2550706,5127181,161878102,164327083,326205185,883106,993495,1876601,14408495,18338368,32746863,540831,748832,1289663,50753507,65354590,116108097,317592,143607,461199,5451147,5355327,10806474,530352,813324,1343676,6930601,11314184,18244785,daily_api
